course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
851,The Recruitment Guy - Interview and Career Advice,en-US,5,36,134,"CV-2005,Content_Reference-2233,Course_Length_1-2263,Cover_Letter-2896,Earn-995,Interview-908,Job-221,Job_Application-2650,Job_Interview-644,Job_Search-488,Job_Skills-734,Job_Tips-1298,Jobs-1127,Jobs_Finance-635,Learn-524,PDF_Reading-2167,Reference-593,Resume-2002,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,no_edovogo-1930"
3667,Profession of Faith -  Lesson One,en-US,7,22,79,"CDU-3575,COURSE-37,Catholic-1355,Christian-1301,Christianity-503,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
1815,Copy of Web Development: Introduction to CSS,en-US,9,24,46,"Earn-995,Job_Skills-734,Jobs-1127,Learn-524"
4136,Seven Strategies for Getting a Job with a Criminal History,en-US,6,6,28,"Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Resume_CV-2428"
1615,Level 2 Reading Practice - Overdrive,en-US,11,23,85,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
863,Level 2 Reading Practice - Something Noble  ,en-US,15,61,93,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
4209,TCF - Training and Staff Development,en-US,4,4,8,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
4236,Education Ready,en-US,6,25,25,"Earn-995,Information-2071,Job_Skills-734,Learn-524,MAINE_DOC_ONLY-3577,Reentry-116,Resources-2437,Restricted_Visibility-2077,education_ready-3619,emcc-3608"
4293,Chapter 1 Section 7: Information Systems - MT DOC Policy & Procedure,en-US,9,9,18,"Dawson_County_Only-3626,Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4316,Chapter 5 Section 2: Montana Correctional Enterprises- MT DOC Policy & Procedure,en-US,4,4,8,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
1519,Comprensión de Lectura: El Regreso,en-US,13,65,104,"Earn-995,Learn-524"
3941,OCF - Special Management Inmates,en-US,3,3,6,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4002,SCF - Special Management Offenders,en-US,1,1,2,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
1991,DRAFT BeeLine - Level 2 Reading Practice - Something Noble  ,en-US,15,62,97,"Earn-995,Learn-524"
1249,Social Studies - U.S. History (CN),en-US,13,255,587,"Earn-995,Learn-524"
1739,Level 1 Reading Practice: Tomatoes,en-US,1,1,5,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Earn-995,Language_Arts-143,Learn-524,Level_Beginner-2254,Level_Literacy_1-2239,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Time_Completion_Low-2311"
3963,Food Services,en-US,3,3,6,"Information-2071,Resources-2437,Restricted_Visibility-2077,WINFIELD_KDOC_ONLY-3570,WWRF_KDOC_ONLY-3569"
3856,TCF - Security and Control(z),en-US,2,2,4,Restricted_Visibility-2077
4522,Soledad,es-US,1,1,1,CLI-3647
1994,Test,en-US,2,2,13,"Earn-995,Learn-524"
4093,Medication Assisted Treatment for Opioid Addiction (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4211,How To Get Help for Opioid Use and Overdose,en-US,1,1,1,"COURSE-37,Earn-995,Health-149,Information-2071,Learn-524,Life-872,Resources-2437,Restricted_Visibility-2077,guilford_only-3581,highpoint_only-3582"
4023,LCMHF - Staff Development,en-US,1,1,2,"Information-2071,LARNED_KDOC_ONLY-3574,Resources-2437,Restricted_Visibility-2077"
1920,test,en-US,1,1,2,"Earn-995,Learn-524"
2284,Understanding Addicted and Offender Populations,en-US,1,1,3,"Earn-995,Learn-524"
4072,EDCF - Library Services,en-US,1,1,1,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
1593,This,en-US,2,9,16,"Earn-995,Learn-524"
1593,Este,es-US,2,9,16,"Earn-995,Learn-524"
4464,The Phoenix - 25 Minute Flow Yoga Practice 1,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Physical_Health-2458,The_Phoenix-3644,Wellness-2464,Women's_Health-1907,new_content-1913"
3559,Canteen Menus,en-US,1,3,6,"COURSE-37,Earn-995,Information-2071,Resources-2437,Restricted_Visibility-2077,stjohns_only-3555"
1327,Post-Test: RLA ,en-US,1,50,133,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,Effective_Writing-2419,English_Language_Arts-140,GED-77,GED_prep-3595,Grammar_and_Punctuation-2416,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_4-2248,PDF_Reading-2167,Reading_Writing-2404,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
4220,TCF - Offender Records,en-US,2,2,4,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
3421,St. Johns County Detention Facility Inmate Handbook,en-US,1,1,2,"COURSE-37,Earn-995,Information-2071,Resources-2437,Restricted_Visibility-2077,stjohns_only-3555"
4175,MWP YWCA Inmate Handbook,en-US,1,1,2,"Information-2071,MWP_MT_DOC_only-3560,Resources-2437,Restricted_Visibility-2077"
3238,Montana State Prison B-UNIT RULES AND GUIDELINES,en-US,1,1,1,"COURSE-37,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Legal-1178,Level_All-2251,Manual-1286,PDF_Reading-2167,Reentry_Community-2155,Resources-2437,Restricted_Visibility-2077,State_Specific_Course-1525,Time_Completion_Low-2311"
1097,Real World Math 101,en-US,47,275,847,"Academic-437,Addition-890,Arithmetic-86,Earn-995,Learn-524,Math-401,Negative_Numbers-2089,PDF_Reading-2167,Rates_and_Ratios-800,Subtraction-920,no_kdoc-3548"
4324,"Jeremiah, Ezekiel, and the New Covenant, Lesson Three - The Prophets and Morality",en-US,8,20,76,"CDU-3575,COURSE-37,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4329,"The Letters to the Galatians and Romans, Lesson 2",en-US,11,39,145,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1421,Test,en-US,2,8,18,"Earn-995,Learn-524"
3331,"Basic Principles of Morality - Part I, Course 1 ",en-US,6,15,64,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
2062,Level 1 Reading Practice: A Lot of Food,en-US,1,1,6,"Earn-995,Learn-524"
2575,Find Your Reading Level: Lesson B,en-US,2,16,61,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,Language_Arts-143,Learn-524,Level_All-2251,Level_Literacy_2-2242,Literacy-1391,PDF-55,PDF_Reading-2167,Picture_Media-2188,Read-368,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Low-2311,Words-2821"
2899,Learning How to be a Better Parent,en-US,18,156,360,"Academic-437,COURSE-37,Children-563,Communication-2773,Earn-995,Family-701,Family_Community-2590,Incarceration-869,Jail-2656,Kids-2980,Learn-524,Parenting-629,Personal_Development-1933,Personal_Growth-2593,Prison-1343,Reentry_Community-2155,Stress-3259"
2344,New York Commercial Driver's License Test,en-US,9,330,380,"Assessment_Mult_Choice-2203,CDL-1547,Career_Exploration-413,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Job_Skills-734,Jobs_Finance-635,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
2995,Virginia Commercial Driver's Licence Practice Test,en-US,9,329,362,"Assessment_Mult_Choice-2203,CDL-1547,Career_Exploration-413,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
1239,California Commercial Driver's License Test,en-US,9,330,360,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Career_Exploration-413,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
4101,Introduction to Hepatitis B (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4325,"Introduction to Acts and Acts 1-5, Lesson 1",en-US,9,32,120,"CDU-3575,COURSE-37,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1515,Level 2 Reading Practice - Thunderbowl,en-US,13,27,100,"Academic-437,Adult_Basic_Education-1025,Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
683,Computer Skills and Literacy ,en-US,3,29,58,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Computer_Science-533,Computers-2794,Content_Performance-2230,Course_Length_1-2263,Earn-995,Internet-2707,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Beginner-2254,Life-872,PDF_Reading-2167,Security-347,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,Workplace_Skills-2431,no_kdoc-3548"
1971,Sample Agency Policy,en-US,1,1,2,"Earn-995,Learn-524"
3748,This is Real Life: How The Light of The World Gave Sight To The Blind,en-US,1,1,3,"Earn-995,Greensboro_Sermons-2011,Learn-524,Life-872,Restricted_Visibility-2077,Spirituality-971,guilford_only-3581,highpoint_only-3582"
4121,"Ephesians: Walk In Love, Purity, Light, And Wisdom",en-US,1,1,2,"Church-1427,Earn-995,Greensboro_Sermons-2011,Life-872,Restricted_Visibility-2077,Spirituality-971,Video_Sermons-1394,Watch-617,guilford_only-3581"
4201,Alcoholics Anonymous : Big Book : Part 10,en-US,7,8,23,"Restricted_Visibility-2077,sonoma_only-3542"
4026,LCMHF - Safety and Emergency Procedures,en-US,1,1,10,"Information-2071,LARNED_KDOC_ONLY-3574,Resources-2437,Restricted_Visibility-2077"
1437,Test survey,en-US,1,2,2,"Earn-995,Learn-524"
3640,“Beating the Blues” Survey,en-US,1,4,29,"COURSE-37,Earn-995,Health-149,Learn-524,Life-872,Making_Changes-731,Mental_Health-1916,SURVEY-40"
4029,LCMHF  - Food Service,en-US,2,2,6,"Information-2071,LARNED_KDOC_ONLY-3574,Resources-2437,Restricted_Visibility-2077"
4134,Fresno County - Inmate Orientation Handbook,en-US,1,3,6,"FRESNO_ONLY-3583,Information-2071,Resources-2437,Restricted_Visibility-2077"
2091,Inmate Handbook,en-US,1,1,1,"COURSE-37,Earn-995,Learn-524,Legal-1178,Life-872,Restricted_Visibility-2077,State_Specific_Course-1525"
2896,Elements of a Good Lesson,en-US,1,8,24,"Academic-437,Adult_Basic_Education-1025,Career_Exploration-413,Content_Reference-2233,Course_Length_1-2263,Earn-995,Job_Skills-734,Jobs_Finance-635,Language_Arts-143,Learn-524,Picture_Media-2188,Teaching-1925,Text_Item-2161,Time_Completion_Low-2311,Topics_Other-2137,Workplace_Skills-2431"
1427,Roots of Success,en-US,1,1,3,"Earn-995,Learn-524"
3205,Riverside Recovery & Reentry Program,en-US,1,1,1,"COURSE-37,Information-2071,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4307,Chapter 3 Section 7: Emergency Response - MT DOC Policy & Procedure,en-US,1,1,2,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
2893,Giving Good Feedback,en-US,1,9,27,"Academic-437,Adult_Basic_Education-1025,Content_Reference-2233,Course_Length_1-2263,Earn-995,Job_Skills-734,Jobs_Finance-635,Language_Arts-143,Learn-524,Picture_Media-2188,Teaching-1925,Text_Item-2161,Time_Completion_Low-2311,Workplace_Skills-2431"
4069,EDCF - Release Preparation and Temporary Release,en-US,1,1,1,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
1662,Build to Read 4: Syllables,en-US,2,2,5,"Academic-437,Adult_Basic_Education-1025,Content_Performance-2230,Course_Length_1-2263,Earn-995,Language_Arts-143,Learn-524,Level_Beginner-2254,Level_Literacy_1-2239,Picture_Media-2188,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Reference-593,Time_Completion_Low-2311,Video_Item-2185,Video_Lecture-2173"
4409,PREA YWCA Hotline Update (5/6/20),en-US,1,1,3,"COURSE-37,Facility-1184,Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
1355,Knowing the Consequences,en-US,3,12,34,"Assessment_Mult_Choice-2203,Content_Performance-2230,Course_Length_1-2263,Earn-995,Learn-524,Legal-1178,Legal_Study-2644,Life-872,Reentry_Community-2155,Reference-593,Resources-2437,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185"
3040,Getting started with Edovo in Cook County,en-US,1,2,8,Restricted_Visibility-2077
4460,The Phoenix - 10 Minute Present Moment Meditation,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Meditation-782,Physical_Health-2458,The_Phoenix-3644,Wellness-2464,Women's_Health-1907,new_content-1913"
1982,Sample: Survey of employees,en-US,1,5,5,"Earn-995,Learn-524,Life-872"
4515,El Perdon,es-US,1,1,1,CLI-3647
3919,OCF - Facility Maintenance Plan,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4435,Cloth Mask Memo,en-US,1,1,2,"COURSE-37,Dawson_County_Only-3626,Facility-1184,Information-2071,Resources-2437,Restricted_Visibility-2077"
4489,Loneliness,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
3811,Tablet Survey October 2018,en-US,1,3,13,SURVEY-40
4065,EDCF - Records,en-US,1,1,2,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
2639,Healthcare,en-US,1,10,135,"Care-2815,Doctor-2728,Earn-995,Health_Information-2467,Health_Recovery-2149,Healthcare-1397,Learn-524,Restricted_Visibility-2077,State_Specific_Course-1525,Treatment-2959"
3973,NCF - Records,en-US,1,1,2,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
4114,Introduction to Pregnancy (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4297,"Chapter 2 Section 2: Size, Organization and Location - MT DOC Policy & Procedure",en-US,1,1,2,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4219,TCF - Physical Plant,en-US,1,1,2,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
1279,Post-Test: Science [CONVERTED FROM OLD],en-US,1,50,50,"Earn-995,Learn-524"
4318,Chapter 5 Section 4: Treatment Programs - MT DOC Policy & Procedure,en-US,1,1,2,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
3016,Edovo Video Codec Test,en-US,1,2,4,Edovo_Test_Course-1528
1295,Post-Test: Science,en-US,1,50,63,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,GED-77,GED_prep-3595,Learn-524,Level_Intermediate-2257,Level_Literacy_3-2245,PDF_Reading-2167,Picture_Media-2188,Science-1043,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
4013,SCF - Library Services,en-US,1,1,2,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
3918,OCF - Records,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
3286,North Lawndale Resident Handbook,en-US,1,1,8,"COURSE-37,Earn-995,Information-2071,Learn-524,Legal-1178,Reentry_Community-2155,Resources-2437,Restricted_Visibility-2077,north_lawndale_only-3585"
1391,DRAFT Reading Roots 5: Read with a Plan,en-US,3,5,13,"Earn-995,Learn-524"
4042,LCMHF  - Release Preparation and Temporary Release,en-US,1,1,10,"Information-2071,LARNED_KDOC_ONLY-3574,Resources-2437,Restricted_Visibility-2077"
1544,July 14 Math Test,en-US,4,19,89,"Earn-995,Learn-524"
4494,Steps to Communicating with God,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
4320,Chapter 5 Section 6: Religious Programs - MT DOC Policy & Procedure,en-US,2,2,4,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
2786,Offender Corrections,en-US,9,590,1566,"Anger_Management-2629,Assessment_Reflection-2194,Attitude-2893,Audio_Exercise-2179,Content_Performance-2230,Coping-2632,Course_Length_2-2266,Earn-995,Learn-524,Life-872,Making_Changes-731,Motivation-752,Personal_Development-1933,Personal_Growth-2593,Picture_Media-2188,Reentry_Community-2155,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185"
3931,OCF - Classification,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4371,Lassen County: Civic Engagement and Jail Programming,en-US,1,54,108,Restricted_Visibility-2077
1209,Job Documents,en-US,1,11,30,"Earn-995,Learn-524"
859,Speak Etc. - Workplace Language and Social Skills,en-US,1,14,33,"Assessment_Mult_Choice-2203,COURSE-37,Communication-2773,Content_Performance-2230,Course_Length_1-2263,Earn-995,Job_Search-488,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Reentry_Community-2155,Social_Skills-3025,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,Workplace-2887,Workplace_Skills-2431,no_edovogo-1930"
2252,Kane County Law Library & Self Help Legal Center,en-US,1,1,1,"KANE_COUNTY_ONLY-3576,Resources-2437,Restricted_Visibility-2077"
4523,Para Conocer a Jesus,es-US,1,11,12,CLI-3647
3208,Pine Hills PREA English,en-US,1,1,1,"COURSE-37,Information-2071,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077"
4098,Introduction to Pain Relievers (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4054,Reentry Assistance Programs,en-US,1,2,3,"COURSE-37,Earn-995,Information-2071,KANE_COUNTY_ONLY-3576,Reentry-116,Resources-2437,Restricted_Visibility-2077"
4112,Using Medicine Safely (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4383,Our Daily Bread - Q3 2020,en-US,3,92,276,"Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596"
1509,Test Deletion,en-US,5,49,215,"Earn-995,Learn-524"
3872,TCF - Release Preparation and Temporary Release,en-US,3,3,6,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
4200,Alcoholics Anonymous : Big Book : Part 9,en-US,8,17,85,"Restricted_Visibility-2077,sonoma_only-3542"
1415,Level 2 Reading Practice - Back ,en-US,13,53,80,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,Picture_Media-2188,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
2416,Level 2 Reading Practice: Comeback  ,en-US,19,19,114,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_3-2269,Language_Arts-143,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_High-2317"
551,Napa County Job Search,en-US,7,8,50,"Earn-995,Learn-524"
4191,Alcoholics Anonymous : Big Book : Part 1,en-US,3,7,30,"Restricted_Visibility-2077,sonoma_only-3542"
3916,OCF - Fiscal Management,en-US,9,9,18,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4212,La vida en Cristo - Lección Uno,en-US,8,23,82,"CDU-3575,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1764,Las consecuencias duraderas,en-US,3,10,31,"Content_Reference-2233,Course_Length_1-2263,Court-2671,Earn-995,Law-2776,Learn-524,Legal-1178,Legal_Study-2644,Legal_System-2710,Life-872,Reentry_Community-2155,Reference-593,Resources-2437,Spanish-1283,Text_Item-2161,Time_Completion_Low-2311"
719,Build to Read 2: Sounds,en-US,6,6,32,"Academic-437,Adult_Basic_Education-1025,Content_Performance-2230,Course_Length_2-2266,Earn-995,Language_Arts-143,Learn-524,Level_Beginner-2254,Level_Literacy_1-2239,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Reference-593,Time_Completion_Medium-2314,Video_Item-2185,Video_Lecture-2173"
3904,SCF - Offender Rules and Discipline,en-US,7,9,9,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
1003,Math Foundations I ,en-US,5,134,393,"Academic-437,COURSE-37,Earn-995,GED-77,GED_prep-3595,Geometry-983,Learn-524,Math-401,Probability-425,Rates_and_Ratios-800,demo_content-3573"
887,Level 3 Reading Practice: American Revolutionary and Civil  War Battles,en-US,6,12,95,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Intermediate-1199,Language_Arts-143,Learn-524,Level_Literacy_3-2245,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
1227,ESL at Work: Giving and Receiving Instructions,en-US,1,15,43,"Earn-995,Learn-524"
3517,Changing Your Thoughts,en-US,1,3,16,Restricted_Visibility-2077
3932,OCF - Offender Work and Program Assignments,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
3295,Christian Prayer - Part II - The Revelation and Tradition of Prayer,en-US,8,30,102,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
3352,Optional Reading: Christian Prayer Part IV and Part V,en-US,1,1,2,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Life-872,Picture_Media-2188,Religion-1040,Religion_Spirituality-449,Religious-470,Spiritual-2158,Spirituality-971,Time_Completion_Medium-2314"
3925,OCF - Sanitation and Hygiene,en-US,3,3,8,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4504,Inmate COVID-19 Informational Video,en-US,1,1,2,"Dawson_County_Only-3626,Facility-1184,Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
